state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude,geometry,pp_2016_index
QLD,Buderim Garden Village,Buderim Garden Village,Mooloolaba Rd,BUDERIM,4556.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6824,153.08700000000005,POINT (153.087 -26.6824),3309
QLD,Buderim Immanuel Lutheran College,Immanuel Lutheran College,35 Rim Road,BUDERIM,4556.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6725,153.08100000000005,POINT (153.081 -26.6725),3310
QLD,Buderim North,North Buderim Child Care Centre,1-3 Lakeshore Ave,BUDERIM,4556.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.6662,153.064,POINT (153.064 -26.6662),3311
QLD,Buderim Pines,Gumnuts Childcare Centre,58-60 Buderim Pines Dr,BUDERIM,4556.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6889,153.085,POINT (153.085 -26.6889),3309
QLD,Buderim South,Matthew Flinders Anglican College,Stringybark Rd,BUDERIM,4556.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6983,153.06,POINT (153.06 -26.6983),3308
QLD,Caloundra,Caloundra Civic Centre,16A Minchinton St,CALOUNDRA,4551.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.8029,153.13,POINT (153.13 -26.8029),3355
QLD,Caloundra West,Caloundra High School,Cnr Queen and Bower Sts,CALOUNDRA,4551.0,A,2010 Polling Places,"Match 06 - state, polling_place, postcode",-26.8006,153.091,POINT (153.091 -26.8006),3357
QLD,Cotton Tree,Maroochy Neighbourhood Centre,2 Fifth Ave,MAROOCHYDORE,4558.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6569,153.101,POINT (153.101 -26.6569),3318
QLD,Currimundi,Currimundi State School,Buderim St,CURRIMUNDI,4551.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-26.7749,153.13299999999995,POINT (153.133 -26.7749),3359
QLD,Currimundi West,Talara Primary College,Talara Street,CURRIMUNDI,4551.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.7728,153.118,POINT (153.118 -26.7728),3360
QLD,Diddillibah,Diddillibah Hall,664 Diddillibah Rd,DIDDILLIBAH,4560.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6473,153.025,POINT (153.025 -26.6473),3319
QLD,Eudlo,Eudlo State School,Rosebed St,EUDLO,4554.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-26.7273,152.958,POINT (152.958 -26.7273),3362
QLD,Forest Glen,Sunshine Coast Grammar School,372 Mons Rd,FOREST GLEN,4555.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6871,153.006,POINT (153.006 -26.6871),3322
QLD,Glenview,Glenview State School,Stevens Rd,GLENVIEW,4553.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-26.7658,153.014,POINT (153.014 -26.7658),3364
QLD,Golden Beach,Golden Beach State School,Gregory St,GOLDEN BEACH,4551.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.814,153.116,POINT (153.116 -26.814),3365
QLD,Kawana Waters,Kawana Waters State High School,Sportsman Pde,BOKARINA,4575.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.736,153.128,POINT (153.128 -26.736),3366
QLD,Kuluin,Kuluin State School,Tallow Wood Dr,KULUIN,4558.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6592,153.058,POINT (153.058 -26.6592),3324
QLD,Little Mountain,Little Mountain Early Childhood Centre,2A Keneland Dr,LITTLE MOUNTAIN,4551.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.786,153.082,POINT (153.082 -26.786),3357
QLD,Maroochydore,Maroochydore High School,Maroochydore Rd,MAROOCHYDORE,4558.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6602,153.099,POINT (153.099 -26.6602),3318
QLD,Maroochydore East,Millwell Road Community Centre,11 Millwell Rd East,MAROOCHYDORE,4558.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6556,153.083,POINT (153.083 -26.6556),3328
QLD,Minyama,Kawana Child Care Centre & Preschool,2 Jarrah St,MINYAMA,4575.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.6987,153.124,POINT (153.124 -26.6987),3354
QLD,Mooloolaba,Mooloolaba State School,Douglas St,MOOLOOLABA,4557.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6785,153.115,POINT (153.115 -26.6785),3331
QLD,Mooloolah,Mooloolah State School,Kings Rd,MOOLOOLAH,4553.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.7681,152.958,POINT (152.958 -26.7681),3374
QLD,Mountain Creek,Mountain Creek State High School,Lady Musgrave Dr,MOUNTAIN CREEK,4557.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6889,153.105,POINT (153.105 -26.6889),3332
QLD,Ocean View Avenue,Mooloolaba Early Childhood Centre,7 Ocean View Avenue,MOOLOOLABA,4557.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6783,153.11,POINT (153.11 -26.6783),3331
QLD,Palmwoods,Palmwoods State School,111 Palmwoods-Montville Rd,PALMWOODS,4555.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-26.6951,152.947,POINT (152.947 -26.6951),3342
QLD,Shelly Beach,Our Lady Of The Rosary Primary School,Alfred St,CALOUNDRA,4551.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-26.7972,153.143,POINT (153.143 -26.7972),3355
QLD,Sippy Downs,Chancellor Primary School,Scholars Way,SIPPY DOWNS,4556.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.7215,153.06,POINT (153.06 -26.7215),3378
QLD,Warana,Living Waters Christian Centre,Acquatic Dr,WARANA,4575.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.7196,153.129,POINT (153.129 -26.7196),3382
QLD,Woombye,School Of Arts Hall,Blackall St,WOOMBYE,4559.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.6666,152.972,POINT (152.972 -26.6666),3348
QLD,Wurtulla,Yindi Theatre,Not Available for Referendum 99,WURTULLA,4575.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-26.7584,153.125,POINT (153.125 -26.7584),3360
QLD,Aratula,Aratula State School,Elizabeth St,ARATULA,4309.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.9807,152.547,POINT (152.547 -27.9807),4472
QLD,Beaudesert,Beaudesert Civic Centre,82 Brisbane St,BEAUDESERT,4285.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.9913,152.999,POINT (152.999 -27.9913),4474
QLD,Beechmont,Beechmont State School,Beechmont Rd,BEECHMONT,4211.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-28.1237,153.187,POINT (153.187 -28.1237),4475
QLD,Beenleigh,Beenleigh Community Centre,Cnr Crete & Kent Sts,BEENLEIGH,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7186,153.201,POINT (153.201 -27.7186),3481
QLD,Beenleigh Central,Beenleigh State High School,Alamein St,BEENLEIGH,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7151,153.204,POINT (153.204 -27.7151),3481
QLD,Bethania,Bethania Lutheran Primary School,Glastonbury Dr,BETHANIA,4205.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.6813,153.16,POINT (153.16 -27.6813),3483
QLD,Boonah,Boonah State School,Park St,BOONAH,4310.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.9972,152.68,POINT (152.68 -27.9972),4479
QLD,Canungra,Canungra State School,Christie St,CANUNGRA,4275.0,A,2013 Polling Places,"Match 03 - state, premises, postcode",-28.0168,153.16299999999995,POINT (153.163 -28.0168),4483
QLD,Cedar Creek,Cedar Creek State School,Beaudesert-Beenleigh Rd,CEDAR CREEK,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.827,153.179,POINT (153.179 -27.827),3490
QLD,Eagleby,Eagleby State School,Cnr Herse's & Fryar Rds,EAGLEBY,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.6945,153.214,POINT (153.214 -27.6945),3494
QLD,Eagleby South,Eagleby South State School,Cnr Fryar & River Hills Rds,EAGLEBY,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7032,153.214,POINT (153.214 -27.7032),3494
QLD,Edens Landing,Edens Landing State School,Jamie Nicolson Ave,EDENS LANDING,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7054,153.17,POINT (153.17 -27.7054),3495
QLD,Flagstone,Flagstone State School,Poinciana Dr,JIMBOOMBA,4280.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.8087,152.95600000000005,POINT (152.956 -27.8087),4485
QLD,Greenbank,Greenbank State School,24 Goodna Rd,GREENBANK,4124.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7103,152.975,POINT (152.975 -27.7103),4493
QLD,Hillview,Hillview Memorial Hall,Widgee Creek Rd,HILLVIEW,4285.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-28.2152,153.007,POINT (153.007 -28.2152),4499
QLD,Jimboomba,Jimboomba State School,Mt Lindesay Hwy,JIMBOOMBA,4280.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.8296,153.028,POINT (153.028 -27.8296),4501
QLD,Kalbar,Kalbar State School,George St,KALBAR,4309.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.9424,152.623,POINT (152.623 -27.9424),4504
QLD,Kerry,Kerry Memorial Hall,Kerry Rd,KERRY,4285.0,N,2010 Polling Places,"Match 02 - state, premises, postcode",-28.1065,153.029,POINT (153.029 -28.1065),4506
QLD,Loganholme,Loganholme State School,Wandilla Cres,LOGANHOLME,4129.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.6866,153.18200000000004,POINT (153.182 -27.6866),3497
QLD,Loganlea,Loganlea State High School,Neridah St,LOGANLEA,4131.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.6736,153.143,POINT (153.143 -27.6736),3499
QLD,Logan Reserve,Logan Reserve State School,School Rd,LOGAN RESERVE,4133.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7146,153.114,POINT (153.114 -27.7146),3500
QLD,Logan Village,Logan Village State School,North St,LOGAN VILLAGE,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7648,153.105,POINT (153.105 -27.7648),3501
QLD,Marsden,Marsden State High School,Muchow Rd,WATERFORD WEST,4133.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.6866,153.11,POINT (153.11 -27.6866),3502
QLD,Mount Alford,Mount Alford State School,Mt Alford Rd,MOUNT ALFORD,4310.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-28.1651,152.668,POINT (152.668 -28.1651),4512
QLD,Mount Warren Park,Mount Warren Park State School,Mt Warren Blvd,MOUNT WARREN PARK,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7266,153.204,POINT (153.204 -27.7266),3504
QLD,Nerang West,Nerang State High School,Weedons Rd,NERANG,4211.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-28.0018,153.328,POINT (153.328 -28.0018),4180
QLD,Numinbah Valley,Numinbah Valley State School,Nerang-Murwillumbah Rd,NUMINBAH VALLEY,4211.0,N,google geocode,GEOMETRIC_CENTER,-28.1508647,153.22650990000002,POINT (153.2265099 -28.1508647),4475
QLD,Ormeau,Ormeau Child Care Centre,19 Peachey Rd,ORMEAU,4208.0,A,2010 Polling Places,"Match 06 - state, polling_place, postcode",-27.7706,153.264,POINT (153.264 -27.7706),3292
QLD,Oxenford,Oxenford State School,Michigan Dr,OXENFORD,4210.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.8991,153.304,POINT (153.304 -27.8991),3293
QLD,Park Ridge,Park Ridge State High School,Lancewood St,PARK RIDGE,4125.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.701,153.036,POINT (153.036 -27.701),3508
QLD,Pimpama,Pimpama State School,Hotham Creek Rd,PIMPAMA,4209.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.8165,153.27700000000004,POINT (153.277 -27.8165),3509
QLD,Rathdowney,Rathdowney School of Arts Hall,87 Collins St,RATHDOWNEY,4287.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-28.2184,152.858,POINT (152.858 -28.2184),4524
QLD,Roadvale,Roadvale State School,Roadvale Rd,ROADVALE,4310.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.9196,152.705,POINT (152.705 -27.9196),4525
QLD,St. Bernard,St. Bernard State School,School Rd,MOUNT TAMBORINE,4272.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.9714,153.19799999999995,POINT (153.198 -27.9714),4534
QLD,Studio Village,Gaven State School,Universal St,OXENFORD,4210.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.9185,153.30700000000004,POINT (153.307 -27.9185),3303
QLD,Tamborine,Tamborine Memorial Hall,Waterford-Tamborine Rd,TAMBORINE,4270.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.8763,153.125,POINT (153.125 -27.8763),4538
QLD,Tamborine North,Tamborine Mountain State School,Curtis Rd,NORTH TAMBORINE,4272.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.933000000000003,153.19,POINT (153.19 -27.933),4539
QLD,Tamrookum,Tamrookum State School,Mt Lindesay Hwy,TAMROOKUM,4286.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-28.1045,152.916,POINT (152.916 -28.1045),4540
QLD,Upper Coomera,Upper Coomera School of Arts Hall,Reserve Rd,UPPER COOMERA,4210.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.8986,153.285,POINT (153.285 -27.8986),3515
QLD,Waterford,Waterford State School,40 Nerang St,WATERFORD,4133.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.6953,153.145,POINT (153.145 -27.6953),3517
QLD,Waterford West,Waterford West State School,John St,WATERFORD WEST,4133.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.6891,153.132,POINT (153.132 -27.6891),3518
QLD,Windaroo,Windaroo Valley State High School,Beaudesert-Beenleigh Rd,BAHRS SCRUB,4207.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.7396,153.189,POINT (153.189 -27.7396),3519
QLD,Woodhill,Woodhill State School,Mt Lindesay Hwy,WOODHILL,4285.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.8939,152.97299999999996,POINT (152.973 -27.8939),4545
QLD,Balmoral,Balmoral State High School,259 Thynne Rd,MORNINGSIDE,4170.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4573,153.07399999999996,POINT (153.074 -27.4573),3522
QLD,Belmont School,Belmont State School,1281 Old Cleveland Rd,CARINDALE,4152.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5031,153.114,POINT (153.114 -27.5031),2988
QLD,Broadwater,Downlands Group Scout Hall,Abbeville St,UPPER MOUNT GRAVATT,4122.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.5442,153.088,POINT (153.088 -27.5442),3010
QLD,Bulimba,St John's Anglican Church,171 Oxford St,BULIMBA,4171.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4517,153.06,POINT (153.06 -27.4517),3527
QLD,Camp Hill,Camp Hill State Pre-school Cntr,Wiles St,CAMP HILL,4152.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.4909,153.079,POINT (153.079 -27.4909),3530
QLD,Camp Hill High,Camp Hill High School,Cnr Samuel & Burn Sts,CAMP HILL,4152.0,A,google geocode,GEOMETRIC_CENTER,-27.501814399999997,153.08157409999998,POINT (153.0815741 -27.5018144),3566
QLD,Cannon Hill,Cannon Hill State School,825 Wynnum Rd,CANNON HILL,4170.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.4699,153.084,POINT (153.084 -27.4699),3531
QLD,Carina,Mayfield State School,37 Paget St,CARINA,4152.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4851,153.092,POINT (153.092 -27.4851),3532
QLD,Carina Heights,Salvation Army Hall,Cnr Gallipoli Rd & Chataway St,CARINA HEIGHTS,4152.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5057,153.093,POINT (153.093 -27.5057),2994
QLD,Carindale,Carina State School,1385 Creek Rd,CARINDALE,4152.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4933,153.10299999999995,POINT (153.103 -27.4933),2995
QLD,Cavendish Road,Cavendish Road High School,Cnr Cavendish & Holland Rds,HOLLAND PARK,4121.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5158,153.072,POINT (153.072 -27.5158),3546
QLD,Chatsworth Road,St Stephens Anglican Church,343 Cavendish Rd,COORPAROO,4151.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.5049,153.061,POINT (153.061 -27.5049),3538
QLD,Coorparoo,Coorparoo State School(Junior Campus),371 Old Cleveland Rd,COORPAROO,4151.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.4941,153.061,POINT (153.061 -27.4941),3535
QLD,Coorparoo South,Coorparoo Uniting Church Hall,9 York St,COORPAROO,4151.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4991,153.062,POINT (153.062 -27.4991),3536
QLD,Greenmeadows,Pine Mountain Uniting Church,330 Pine Mountain Rd,MOUNT GRAVATT EAST,4122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5165,153.096,POINT (153.096 -27.5165),2998
QLD,Greenslopes School,Greenslopes State School,559 Logan Rd,GREENSLOPES,4120.0,A,google geocode,ROOFTOP,-27.506641100000003,153.04982869999998,POINT (153.0498287 -27.5066411),3543
QLD,Holland Park,St Matthews Anglican Church Hall,Swain St,HOLLAND PARK WEST,4121.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5178,153.05700000000004,POINT (153.057 -27.5178),3545
QLD,Holland Park School,Holland Park State School,59 Abbotsleigh Rd,HOLLAND PARK,4121.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5142,153.062,POINT (153.062 -27.5142),3545
QLD,Majestic Park,Coorparoo Kindergarten,53 Meridian St,COORPAROO,4151.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.511,153.06799999999996,POINT (153.068 -27.511),3538
QLD,Mansfield,Mansfield State School,Ham Rd,MANSFIELD,4122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5424,153.106,POINT (153.106 -27.5424),3006
QLD,Morningside,Morningside School Of Arts,590 Wynnum Rd,MORNINGSIDE,4170.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.4678,153.071,POINT (153.071 -27.4678),3551
QLD,Morningside State School,Morningside State School,Pashen St,MORNINGSIDE,4170.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4644,153.066,POINT (153.066 -27.4644),3552
QLD,Mount Gravatt,Mt Gravatt State School,1263 Logan Rd,MOUNT GRAVATT,4122.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5328,153.07299999999995,POINT (153.073 -27.5328),3011
QLD,Mount Gravatt East,Mt Gravatt East State School,50 Newnham Rd,MOUNT GRAVATT EAST,4122.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5336,153.095,POINT (153.095 -27.5336),3009
QLD,Mt Petrie,Mt Petrie State School,950 Mt Gravatt-Capalaba Rd,MACKENZIE,4156.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-27.5463,153.124,POINT (153.124 -27.5463),3003
QLD,Mount Thompson,Chester Estate Scout Hall,Crewe St,MOUNT GRAVATT EAST,4122.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.5343,153.08100000000005,POINT (153.081 -27.5343),3011
QLD,Murarrie,Murarrie State School,36 Garrett St,MURARRIE,4172.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.4641,153.105,POINT (153.105 -27.4641),3012
QLD,Norman Creek,Norman Park Uniting Church,Cnr McIlwraith Ave &Bennetts Rd,NORMAN PARK,4170.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4838,153.064,POINT (153.064 -27.4838),3556
QLD,Norman Park,Norman Park State School,68 Agnew St,NORMAN PARK,4170.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-27.4743,153.063,POINT (153.063 -27.4743),3555
QLD,Regina Caeli,Regina Caeli,32 Lavington St,COORPAROO,4151.0,F,google geocode,RANGE_INTERPOLATED,-27.4997734,153.0724751,POINT (153.0724751 -27.4997734),3566
QLD,St James,St James Catholic Church,165 Old Cleveland Rd,COORPAROO,4151.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-27.4994,153.05200000000005,POINT (153.052 -27.4994),3563
